Year,Obesity,Butter,Margarine,Lard,Edible beef tallow,Shortening,Salad and cooking oils,Other edible fats and oils,Added fats and oils,Light cream,Half and half,Heavy cream,Sour cream,Cream cheese,Eggnog,Dairy fats,Added fats and oils and dairy fats Normalized,Refined cane and beet sugar,High fructose corn syrup,Corn Glucose,Corn Dextrose,Corn sweeteners,Edible syrups,Honey,Added sugars,White and whole wheat,Durum flour,Wheat flour,Rye flour,Rice,Corn Flour and meal,Hominy and grits,Cornstarch,Corn products,Oat products,Barley products,Flour and cereal products,Flour and cereal products Normalized,Fresh Artichokes,Fresh Asparagus,Fresh Bell peppers,Fresh Broccoli,Fresh Brussels sprouts,Fresh Cabbage,Fresh Carrots,Fresh Cauliflower,Fresh Celery,Fresh Collard greens,Fresh Sweet corn,Fresh Cucumbers,Fresh Eggplant,Fresh Escarole /endive,Fresh Garlic,Fresh Head lettuce,Fresh Kale,Fresh Romaine and leaf lettuce,Fresh Lima beans,Fresh Mushrooms,Fresh Mustard greens,Fresh Okra,Fresh Onions,Fresh Potatoes,Fresh Pumpkin,Fresh Radishes,Fresh Sp beans,Fresh Spinach,Fresh Squash,Fresh Sweet potatoes,Fresh Tomatoes,Fresh Turnip greens,Fresh vegetables,Canned Asparagus,Canned Snap beans,Canned Cabbage,Canned Carrots,Canned Sweet corn,Canned Cucumbers,Canned Green peas,Canned Mushrooms,Canned Chile peppers,Canned Potatoes,Canned Tomatoes,Other canned vegetables,Canned vegetables,Frozen Asparagus,Frozen Snap beans,Frozen Broccoli,Frozen Carrots,Frozen Cauliflower,Frozen Sweet corn,Frozen Green peas,Frozen Lima beans,Frozen Potatoes,Frozen Spinach,Other frozen vegetables,Frozen vegetables,Dehydrated Onions,Dehydrated Potatoes,Dehydrated vegetables,Chips and shoestring potatoes,Dry edible beans,Dry peas and lentils,Legumes,Total vegetables,Fresh Oranges,Fresh Tangerines,Fresh Grapefruit,Fresh Lemons,Fresh Limes,Fresh citrus,Fresh Apples,Fresh Apricots,Fresh Avocados,Fresh Bas,Fresh Blueberries,Fresh Cantaloupe,Fresh Cherries,Fresh Cranberries,Fresh Grapes,Fresh Honeydew melons,Fresh Kiwifruit,Fresh Mangoes,Fresh Peaches,Fresh Pears,Fresh Pineapple,Fresh Papayas,Fresh Plums,Fresh Raspberries,Fresh Strawberries,Fresh Watermelon,Fresh noncitrus fruit,Fresh fruit,Canned Apples and applesauce,Canned Apricots,Canned Cherries,Canned Olives,Canned Peaches,Canned Pears,Canned Pineapple,Canned Plums,Canned fruit,Frozen Blackberries,Frozen Blueberries,Frozen Raspberries,Frozen Strawberries,Frozen Other berries,Frozen berries,Frozen Apples,Frozen Apricots,Frozen Cherries,Frozen Peaches,Frozen Plums & prunes,Other frozen,Frozen fruit,Dried Apples,Dried Apricots,Dried Dates,Dried Figs,Dried Peaches,Dried Pears,Dried Plums,Dried Raisins,Dried fruit,Orange Juice,Grapefruit Juice,Lemon Juice,Lime Juice,Citrus juice Juice,Apple Juice,Cranberry Juice,Grape Juice,Pineapple Juice,Prune Juice,Noncitrus juice,Fruit juice,Total Fresh,Total Canned,Total Frozen,Total Dried,Total Juice,Total Fruit,Plain Milk Whole,Plain Milk 2 percent,Plain Milk 1 percent,Plain Milk Skim,Plain milk,Flavored Milk Whole,Flavored Milk Lower fat,Flavored milk,Buttermilk,Beverage milk,Yogurt,Fluid milk products,American Cheese Cheddar,American Cheese Other,American Cheese Total,Italian Cheese Provolone,Italian Cheese Romano,Italian Cheese Parmesan,Italian Cheese Mozzarella,Italian Cheese Ricotta,Other Italian cheese,Other Italian Cheese Normalized,Italian Cheese Total,Swiss cheese,Brick,Muenster,Blue cheese,Other misc. cheeses,Total misc Cheese,Total Cheese,Cottage Cheese Regular,Cottage Cheese Lowfat,Cottage Cheese Total,Ice cream,Lowfat ice cream,Other Frozen Dairy,Total Frozen Dairy,Evaporated and Condensed Canned whole,Evaporated and Condensed Bulk whole,Evaporated and Condensed Skim,Evaporated and Condensed Total,Dry Milk Whole,Dry Milk Nonfat,Dry Milk Buttermilk,Dry Milk Total,Half and half,Eggnog,Cream products,Total dairy,Beef,Veal,Pork,Lamb,Red meat,Chicken,Turkey,Poultry,Fresh and Frozen Fish,Fresh and Frozen Shellfish,Total Fresh and Frozen fish and shellfish,Canned Salmon,Canned Sardines,Canned Tuna,Canned Shellfish,Canned Other,Canned Total,Cured,Fish and shellfish,"Total red meat, poultry, and fish",Total Meat,Eggs,Peanuts,Almonds,Hazelnuts,Pecans,Walnuts,Macadamia nuts,Pistachios,Other nuts,Tree nuts,Coconuts,Nuts,Total Meat,Total Eggs,Total Nuts,"Total Meat, eggs, and nuts","Daily caloric total from Meat, eggs, and nuts",Daily caloric total from Dairy,Daily caloric total from Fruit,Daily caloric total from Vegetables,Daily caloric total from Flour and cereal products,Daily caloric total from Added fats and oils and dairy fats,Daily caloric total from Sugar and sweeteners (Added),Daily caloric total from Total
1970,,29.02203768,58.63767966,16.26707835,,99.62100415,115.4951026,18.32853427,337.3714367,0.622809421,2.885822353,1.743849394,1.845239025,1.642869988,0.072493386,8.813083567,346.1845203,282.9699313,1.523862064,29.88697001,12.77921513,44.19004721,1.781510181,3.597951934,332.5394407,310.7365483,22.45201258,333.1885609,5.287462539,20.58891105,22.332949,7.121468963,4.986778021,34.44119599,13.54041659,2.755889566,409.8024367,409.8024367,0.066906006,0.039645449,0.229690486,0.098030292,0.100783613,1.2943431,1.628553839,0.065265855,0.68542451,,1.865747414,0.176639629,0.042910373,0.068098893,0.305258482,2.017596587,,,,0.049161265,,,2.194277934,46.30929874,,0.037399241,0.305396053,0.042646885,0.129014812,1.795539266,2.147503855,,61.69513258,0.106151713,0.552274189,0.189055399,0.318856019,7.587774375,1.328175074,1.269416634,0.171591813,,0.70356814,3.39132321,0.553835413,16.17202198,0.023582013,0.294938636,0.21078994,0.219489161,0.056001567,0.943528156,1.221198612,0.605596331,9.827971025,0.132455764,0.400198842,13.93575005,0.509581681,6.648420114,7.158001795,26.64172529,8.962867284,0.875640871,9.838508155,135.4411399,3.763743236,0.358785721,1.105972253,0.19507291,0.026542796,5.450116916,7.066874622,0.034973194,0.385868301,9.074552822,,0.694316134,0.134113892,0.067505368,1.353399013,0.075577469,,0.027219377,1.440821465,0.851809339,0.112546419,0.014404635,0.455302431,,0.349988327,1.707321282,23.84659409,29.296711,3.156814655,0.228528086,0.192977312,1.409636485,2.233727744,1.574833647,2.187283763,0.071591943,11.05539363,0.045194027,0.089470494,0.074048903,0.410390028,0.033046,0.652149452,0.216385921,0.020608183,0.23990225,0.103079999,0.02041686,0.579976353,1.232125805,0.286376913,0.150670395,0.57737836,0.481217033,0.049643656,0.027262136,1.723322294,3.272041758,6.567912545,15.37326336,2.029559062,0.169569186,0.012755077,17.58514669,2.282586058,,1.225349615,1.306727335,0.690099824,5.504762832,23.08990952,29.296711,11.05539363,1.232125805,6.567912545,23.08990952,71.24205251,114.0836533,12.24704297,0.665171039,3.440668119,130.4365355,2.806539316,1.325991696,4.132531012,1.987061814,136.5561283,0.417775376,136.9739037,24.50617156,3.897781585,28.40395315,0.799951729,0.622133683,0.749857948,2.810996838,0.387012842,0.290332546,2.849288749,5.660285586,1.969060942,0.263718443,0.475144567,0.344395943,1.021099903,4.073419799,38.13765853,2.914216283,0.220881119,3.135097402,28.76988709,9.402383083,5.718749905,43.89102007,7.248668947,1.495758146,3.598270832,12.34269793,0.756329988,13.97251962,0.698075875,15.42692548,0.351386067,0.032311735,0.383697802,250.2910009,219.5763285,3.47971064,96.74138992,5.47729778,325.2747268,64.7182162,9.49134517,74.20956137,3.836257372,1.43176887,5.268026242,0.923680991,0.614621809,2.785053302,0.471681084,0.526888452,5.321925638,0.50086927,11.09082115,410.5751094,484.7846707,48.30215474,35.73868616,1.812272166,0.317029585,2.836048646,2.190267635,0.227775573,0.203450091,3.415805074,11.00264877,3.276824548,50.01815948,410.5751094,48.30215474,50.01815948,508.8954236,508.8954236,250.2910009,71.24205251,135.4411399,409.8024367,346.1845203,332.5394407,2054.396014
1971,,27.83361915,58.56126303,14.73069968,,96.50256317,117.2221076,18.32853427,333.1787869,0.541508471,2.682416294,1.750867618,2.016617979,1.670887022,0.086733953,8.749031337,341.9278183,283.9703086,2.293397756,31.15123645,12.90290371,46.34753792,1.793620441,3.207821173,335.3192882,309.9048813,22.1266211,332.0315024,5.030608554,18.89800638,21.37582262,5.826656424,4.986778021,32.18925706,13.36878896,2.215637298,403.7338007,403.7338007,0.072768706,0.033966385,0.240510161,0.132610625,0.095287088,1.316676009,1.668932056,0.061138781,0.685944847,,1.787809667,0.174571283,0.04150401,0.069188127,0.206403074,2.018343544,,,,0.054979749,,,2.320150123,42.01075151,,0.041979842,0.29832984,0.043627355,0.135354883,1.634148473,2.005239217,,57.15021535,0.112241876,0.540015119,0.202589609,0.301677913,7.867414562,1.297646809,1.264469179,0.198141738,,0.75977593,3.73008915,0.597912711,16.8719746,0.021608385,0.294337426,0.196695282,0.210501404,0.069716161,0.896929823,1.303357028,0.537142257,10.60800622,0.139522694,0.465448675,14.74326535,0.643889888,6.833754303,7.477644191,26.27639015,9.703150438,0.805777693,10.50892813,133.0284178,3.670714619,0.409893734,1.150868038,0.21370245,0.02554384,5.47072268,6.814053949,0.039487418,0.70901845,9.427941881,,0.65783032,0.179947531,0.072832578,1.187349233,0.077319037,,0.031644764,1.400895575,1.136729545,0.103537591,0.011813865,0.395798673,,0.369401578,1.650898763,24.26650075,29.73722343,2.945840008,0.190005427,0.193683904,1.480847623,2.253297853,1.91881291,2.195307971,0.084682576,11.26247827,0.071991356,0.074911242,0.076016563,0.442683819,0.03768986,0.70329284,0.20051045,0.025787433,0.262463316,0.095957319,0.008987143,0.584718518,1.288011359,0.153601724,0.10044693,0.57737836,0.43747003,0.049643656,0.027262136,1.448589754,3.507889535,6.302282125,15.72695575,2.402498598,0.19279341,0.017630765,18.33987852,2.517138336,,1.69109993,1.283244706,0.637015222,6.128498195,24.46837672,29.73722343,11.26247827,1.288011359,6.302282125,24.46837672,73.05837191,111.4822599,13.53803959,1.098094949,3.657047712,129.7754422,3.113956375,1.151518026,4.265474401,1.999636762,136.0405533,0.548564279,136.5891176,24.99100238,4.5844248,29.57542718,0.768842984,0.594885055,0.890248719,3.265124298,0.446918725,0.287430319,2.988325802,6.2534501,2.086818736,0.280349798,0.532508443,0.355561703,1.015972059,4.27121074,40.10008802,2.954103499,0.308983535,3.263087035,28.56174731,9.317645287,5.500053997,43.3794466,7.050914751,1.344879447,3.633496587,12.02929078,0.555778716,13.81333027,0.743368598,15.11247759,0.326618758,0.038659038,0.365277795,250.8387854,217.7856486,3.179876031,105.6420292,5.311675408,331.9192292,64.60642532,9.838757931,74.44518325,3.665757045,1.43176887,5.097525914,0.931345311,0.621885039,2.701148443,0.47958931,0.398230409,5.132198511,0.510881194,10.74060562,417.105018,491.5502013,48.47865274,35.20528341,1.95794029,0.373829066,3.113814538,2.555324453,0.245852649,0.268314812,3.432284151,11.94735996,3.625422904,50.77806627,417.105018,48.47865274,50.77806627,516.361737,516.361737,250.8387854,73.05837191,133.0284178,403.7338007,341.9278183,335.3192882,2054.268219
1972,,26.78136177,59.33472234,12.54949132,,101.1936951,126.3335106,18.32853427,344.5213154,0.479239832,2.570016718,1.699687385,2.138767913,1.697372681,0.11930698,8.70439151,353.2257069,284.4630309,3.210423917,33.31549798,12.83861819,49.36454009,1.774521736,3.583168891,339.1852616,307.0818039,23.10279556,330.1845995,4.596375473,18.65068422,19.78061197,5.179250155,4.986778021,29.94664015,13.50554607,2.151228793,399.0350742,399.0350742,0.080540135,0.036166539,0.255252733,0.129269179,0.088644887,1.249539935,1.784803563,0.073491379,0.672764071,,1.863467769,0.185970433,0.049764778,0.06985075,0.266106365,2.023271026,,,,0.062972253,,,2.314098636,43.34791489,,0.037457514,0.301261098,0.040503486,0.14303854,1.61061584,2.138050107,,58.82481591,0.10929587,0.546390782,0.179503889,0.361864096,7.966271041,1.26877112,1.247989213,0.217478701,,0.757148197,3.541853661,0.582160907,16.77872748,0.020002639,0.286099865,0.202594219,0.227821944,0.060530679,0.874260111,1.27069964,0.558094587,10.9124643,0.141865349,0.437648892,14.99208223,0.378130105,6.899993095,7.278123201,25.52838914,8.305923493,0.971624499,9.277547992,132.6796859,3.372477538,0.364392693,1.152986397,0.176885371,0.031864388,5.098606389,6.430683381,0.024364335,0.369236873,9.357401684,,0.670570389,0.102374493,0.05786127,1.176521857,0.086708411,,0.03119344,0.961819869,1.022230834,0.124670275,0.013490707,0.334845612,,0.336334533,1.558664522,22.65897248,27.75757887,2.605975333,0.185109019,0.175542289,1.198711973,2.022066171,1.746191893,2.117427736,0.043559483,10.0945839,0.047691448,0.077335906,0.056239935,0.409332992,0.03253362,0.623133902,0.245027448,0.01718212,0.245302446,0.111597003,0.012255778,0.619109017,1.242242919,0.202425506,0.10044693,0.5551715,0.28435552,0.049643656,0.027262136,1.223808585,2.498157455,4.941271288,17.2642774,2.379082374,0.198974624,0.023231897,19.86556629,1.946547364,,1.070090764,1.215577963,0.58393062,4.816146711,24.681713,27.75757887,10.0945839,1.242242919,4.941271288,24.681713,68.71738998,107.0693303,15.12020441,1.700326562,3.680674744,127.570536,3.548453214,1.127422972,4.675876185,1.938454517,134.1848667,0.650548943,134.8354156,25.4214674,5.402438069,30.82390546,0.843268845,0.665158777,1.037434377,3.718227118,0.498213363,0.303251625,3.347326986,7.065554105,2.361855287,0.269397432,0.604815452,0.398016234,1.388301308,5.022385713,42.91184528,2.948846854,0.366832126,3.31567898,28.32798145,9.318145988,5.462488361,43.1086158,6.332367857,1.496878869,3.390674214,11.21992094,0.412395534,12.06808285,0.641849988,13.12232837,0.312932661,0.053177479,0.36611014,248.8799152,221.2961076,2.709732452,95.94797466,5.547109686,325.5009244,66.89591181,10.52604495,77.42195676,4.0067577,1.43176887,5.43852657,0.940492257,0.630088743,3.296122291,0.483607245,0.533792903,5.884103439,0.494687195,11.8173172,414.7401984,492.1621551,47.41679345,36.98244176,1.937397461,0.40796901,3.027315164,2.438825508,0.220467519,0.186214898,4.118776025,12.33696558,3.904301589,53.22370893,414.7401984,47.41679345,53.22370893,515.3807007,515.3807007,248.8799152,68.71738998,132.6796859,399.0350742,353.2257069,339.1852616,2057.103735
1973,,26.00171923,58.68000042,11.70639058,,97.93956548,132.7751696,20.71921266,347.822058,0.632719232,2.610786418,1.819477585,2.181966248,1.762367033,0.091756746,9.099073263,356.9211312,280.3381512,5.734500408,36.3365271,12.84526334,54.91629084,1.791466163,3.211118594,340.2570268,313.8760531,25.38053597,339.256589,5.573049103,20.16003563,18.82348559,6.150359559,5.249240022,30.22308517,13.37316951,2.206219756,410.7921482,410.7921482,0.070090986,0.035914421,0.26911523,0.139594447,0.084997988,1.322397649,1.829013635,0.066685604,0.713556919,,1.896795255,0.172047799,0.055787424,0.070573267,0.360359179,2.084895793,,,,0.082881969,,,2.215249541,39.2753843,,0.041629713,0.281645762,0.042415087,0.147433005,1.669359497,2.206995027,,55.13481949,0.115080181,0.580422645,0.174828473,0.337796675,7.700566593,1.326890519,1.358416248,0.212230127,,0.803892396,3.189971247,0.575701151,16.37579625,0.019805496,0.356233218,0.220938237,0.277476564,0.067007276,0.971998403,1.228708589,0.573304122,12.56778377,0.118437386,0.503720594,16.90541365,0.498405366,7.263172775,7.761578141,24.96382092,10.71831429,0.670406905,11.3887212,132.5301497,3.357476846,0.363197385,1.153627763,0.183826069,0.032344468,5.090472532,6.674131197,0.02676809,0.607400741,9.482374564,,0.582187813,0.19669698,0.070838592,1.346025374,0.09249731,,0.040865763,1.055290635,1.147872803,0.146041546,0.017106373,0.354523165,,0.318949234,1.612591596,23.77216178,28.86263431,3.329650212,0.21399782,0.121811018,1.334431752,1.916861837,1.926659288,1.72253624,0.067019572,10.63296774,0.033211284,0.068422484,0.047622905,0.382489379,0.024540251,0.556286302,0.267351464,0.028880559,0.319605761,0.084922597,0.014281595,0.700760382,1.257046684,0.355624276,0.125558663,0.73282638,0.393723027,0.024821828,0.027262136,1.373662698,3.418486149,6.451965156,17.31331483,2.54138868,0.31300954,0.02136103,20.18907408,1.655627816,,1.34720532,1.003740289,0.371592213,4.378165639,24.56723972,28.86263431,10.63296774,1.257046684,6.451965156,24.56723972,71.77185361,101.7119935,17.10158259,1.448319401,4.096114707,124.3580102,3.667549563,1.195955912,4.863505476,1.807432177,131.0289479,0.691884498,131.7208324,25.69990274,5.689999876,31.38990261,0.938029141,0.643667776,0.834807783,4.173120076,0.543418321,0.339747677,3.299670697,7.472790773,2.349707172,0.283407988,0.599053073,0.419853035,1.616857356,5.268878624,44.13157201,2.762250382,0.455965434,3.218215816,28.27538758,9.257939943,5.364517592,42.89784512,5.980895358,1.388522367,3.06374254,10.43316027,0.357418285,13.85903819,0.516549169,14.73300565,0.317896897,0.040897796,0.358794693,247.4934259,208.9175919,2.119153176,86.08834087,4.469133862,301.5942198,63.9199828,9.863233262,73.78321606,4.433008519,1.312454797,5.745463316,0.528722211,0.770951139,3.472523534,0.474494292,0.660902764,5.907593941,0.458032245,12.1110895,387.4885254,461.2717415,45.14466654,39.1087203,1.391292873,0.607673709,3.003380427,2.483612879,0.201887789,0.352599865,3.073190616,11.11363816,3.346544219,53.56890267,387.4885254,45.14466654,53.56890267,486.2020946,486.2020946,247.4934259,71.77185361,132.5301497,410.7921482,356.9211312,340.2570268,2045.96783
1974,,24.1254747,58.31968975,10.97953509,,97.28513715,135.6284753,13.54717751,339.8854895,0.66600923,2.437094428,1.742463649,2.463661814,1.879173301,0.092039301,9.280441724,349.1659312,266.0245776,7.682251564,38.50308656,12.64833432,58.83367245,1.440234533,2.512036976,328.8105216,311.2587794,22.1266211,333.3854005,5.430055615,20.32071582,18.50444346,7.445172098,5.511702023,31.46131758,13.53895119,2.26142752,406.3978682,406.3978682,0.072473227,0.034874229,0.28936169,0.14478057,0.105912481,1.317140052,1.886001877,0.069372761,0.69345747,,1.854278177,0.185312734,0.052272419,0.065353243,0.450795265,2.119016617,,,,0.101474284,,0.031042848,2.419659546,36.97638008,,0.037668576,0.268477891,0.040623883,0.153951911,1.624456388,2.093628338,,53.08776655,0.093991024,0.576529297,0.186020414,0.299358777,7.19290423,1.346300732,1.138796256,0.212172453,,0.822717639,3.348503572,0.49069399,15.70798838,0.01474922,0.311622717,0.218098145,0.278956713,0.074019272,0.950254815,1.235375828,0.535595403,13.25128668,0.162183286,0.365104319,17.3972464,0.666423033,8.055155128,8.72157816,24.09169852,7.733889734,0.847290225,8.581179959,127.587458,3.3579069,0.392947374,1.105296948,0.190610369,0.030335646,5.077097237,6.788917352,0.018553501,1.063261823,9.654192847,,0.508934936,0.155195198,0.056084906,1.465697845,0.083933539,,0.046864261,1.073601078,1.111574741,0.144186522,0.019861533,0.463829807,,0.368707397,1.432784788,24.45618207,29.53327931,3.211864036,0.124306708,0.179518126,1.157275983,2.218405161,1.785452996,1.582076947,0.066406761,10.32530672,0.024528617,0.060684128,0.043726305,0.369013802,0.02333455,0.521287402,0.185709671,0.021804107,0.199918597,0.101014341,0.014623428,0.508446717,1.029734119,0.287297332,0.075335198,0.57737836,0.349976024,0.024821828,0.027262136,1.273759956,3.621051693,6.236882527,17.85964093,2.423255557,0.184067213,0.020351644,20.48731534,2.114382407,,1.435158936,0.871994689,0.530846019,4.952382051,25.43969739,29.53327931,10.32530672,1.029734119,6.236882527,25.43969739,72.56490007,96.17797887,16.68821444,2.783974091,4.110794739,119.7609621,3.377748733,1.164078309,4.541827042,1.661152944,125.9639421,0.732719197,126.6966613,26.69072354,6.987968054,33.6786916,0.959035866,0.628596147,1.138638023,4.397103285,0.532620432,0.322803869,3.581694338,7.978797623,2.625648965,0.286061283,0.63209677,0.38090248,1.524617838,5.449327335,47.10681656,2.44570078,0.430639444,2.876340224,28.31869499,9.312179511,4.922257725,42.55313222,5.396978295,1.463344646,2.485752319,9.346075259,0.252976835,10.91313785,0.577473103,11.74358779,0.296747658,0.041023736,0.337771394,240.6603848,222.1123502,2.787764379,93.65677244,3.837994864,322.3948819,63.72346266,10.17179522,73.89525788,3.751007208,1.491425906,5.242433114,0.399172181,0.625702703,3.504271169,0.479134557,0.536387619,5.544668229,0.511919132,11.29902048,407.5891602,481.4844181,44.31431046,37.60704788,1.410111504,0.256541078,2.755724721,2.635956609,0.270099294,0.26196681,2.454131892,10.04453191,3.067665534,50.71924533,407.5891602,44.31431046,50.71924533,502.622716,502.622716,240.6603848,72.56490007,127.587458,406.3978682,349.1659312,328.8105216,2027.80978
1975,11.7,25.57387321,57.43995756,11.02247765,,96.87162652,134.2231075,15.79225718,340.9232996,0.674963368,2.376099381,1.769914664,2.754146711,1.983695096,0.085506969,9.644326189,350.5676258,247.9393503,13.56824027,39.00357584,12.18281887,64.75463498,1.426103799,3.581842099,317.7019312,321.8232261,22.1266211,343.9498472,4.285406243,19.00327769,19.14252772,8.739984636,5.511702023,33.39421437,12.55687916,2.427094316,415.6167189,415.6167189,0.070300341,0.036938321,0.263854557,0.18231105,0.098107309,1.330131392,1.758335918,0.080799867,0.65500743,,1.864426145,0.175804209,0.057298838,0.062785408,0.498214883,2.122273552,,,,0.113037565,,0.034360778,2.272121928,39.44424529,,0.04714896,0.285295725,0.041683224,0.16188853,1.779852819,2.120763251,,55.55698729,0.104199614,0.526365581,0.168564189,0.284383824,6.404979338,1.435056625,1.119555542,0.2151877,,0.716184733,3.381719208,0.539146659,14.89534301,0.016561102,0.241588623,0.221471467,0.250164424,0.066212417,1.021840938,1.20342121,0.458111937,14.2148254,0.132165012,0.415386501,18.24174903,0.848139257,8.157528262,9.005667519,23.72126243,9.684145164,0.46155344,10.1456986,131.5667079,3.697790701,0.449005353,1.125141575,0.185060674,0.033164927,5.49016323,8.070549583,0.023678777,0.62521645,9.210144616,,0.500328239,0.187253266,0.054312173,1.689661004,0.088516819,,0.060010874,1.233575726,1.225336754,0.164977491,0.019978617,0.4102797,,0.362753731,1.44814855,25.37472237,30.8648856,2.655156175,0.190341527,0.153454352,1.417866725,1.950793035,1.854621467,1.837658134,0.058532326,10.11842374,0.036431934,0.080444523,0.043468763,0.426507322,0.020187002,0.607039544,0.09641364,0.024626297,0.179867436,0.103565387,0.012144475,0.404472761,1.011512305,0.329857513,0.125558663,0.75503324,0.349976024,0.049643656,0.027262136,1.498541125,3.377812698,6.513685055,19.26580897,2.518380694,0.489125737,0.021775349,22.29509076,2.459790478,,1.295250465,1.014804252,0.424676815,5.19452201,27.48961277,30.8648856,10.11842374,1.011512305,6.513685055,27.48961277,75.99811946,93.43516561,17.71551003,4.654212874,3.411396002,119.2162845,3.172598945,1.477229101,4.649828045,1.683074963,125.5491875,0.994636597,126.5438241,25.55192872,6.825470717,32.37739944,0.976169413,0.65928743,1.067503522,4.997584382,0.601530289,0.276745635,3.581236289,8.57882067,2.432928079,0.235547724,0.669825918,0.375467817,1.429471134,5.143240671,46.09946078,2.438679571,0.450880655,2.889560226,31.33137179,9.718029899,4.400976021,45.45037771,4.789058461,1.679901459,2.558876618,9.027836537,0.267194427,8.602370626,0.571807277,9.44137233,0.289320725,0.038112146,0.327432872,239.7798646,228.73388,4.841146663,76.66829611,3.397510644,313.6408334,62.35341396,9.685247007,72.03866097,4.259093811,1.488850113,5.747943924,0.395255739,0.302577609,3.213828213,0.469999612,0.524949028,4.906610201,0.475542061,11.13009619,396.8095905,468.8482515,43.22720868,38.76601568,1.871537704,0.472404515,2.745399269,3.189014224,0.297664189,0.195165666,3.469677481,12.24086305,3.067665534,54.07454427,396.8095905,43.22720868,54.07454427,494.1113435,494.1113435,239.7798646,75.99811946,131.5667079,415.6167189,350.5676258,317.7019312,2025.342311
1976,12.1,23.32926854,61.54564415,9.944509206,,100.4202085,146.1793263,16.2642371,357.6831938,0.583937328,2.426437151,1.900145123,2.727587968,2.061908108,0.096939074,9.796954752,367.4801486,259.683684,19.95276059,38.61695757,11.52565493,70.09537309,1.445468409,3.285155474,334.509681,334.5553846,23.10279556,357.6581802,3.520529479,20.16054829,18.50444346,9.711094041,5.774164024,33.98970152,11.9796501,2.513804199,429.8224138,429.8224138,0.078257661,0.038684107,0.283228464,0.198231902,0.11000077,1.248416187,1.749215965,0.090857913,0.69415157,,1.921465404,0.193228754,0.059057909,0.063314226,0.33108168,2.184415075,,,,0.119096925,,0.02263004,2.380800734,37.0488291,,0.044724408,0.285582813,0.044964987,0.172077204,1.785719972,2.21964929,,53.36768306,0.095122008,0.57713065,0.182151485,0.283487862,6.963144487,1.437152535,1.142691695,0.252139863,,0.697744219,3.584532537,0.56765735,15.78295469,0.02079477,0.318438615,0.244745253,0.256432706,0.068922066,0.935311269,1.191150824,0.426988564,16.00494745,0.132872623,0.457723113,20.05832726,0.327629937,9.065329914,9.392959851,24.13138914,8.998322525,0.698300263,9.696622789,132.4299368,3.433800497,0.415277616,1.246720623,0.179565818,0.03738494,5.312749495,7.071044244,0.028199729,1.013904213,10.05239644,,0.499811407,0.221094991,0.070405153,1.652771962,0.08507838,,0.06959981,1.271771826,1.262921053,0.184158121,0.024679996,0.385881518,,0.334238976,1.598580382,25.8265382,31.1392877,2.378648669,0.15835874,0.103583076,1.530541838,1.956596245,2.074408626,1.854368426,0.079786152,10.13629177,0.052126231,0.056612294,0.05944846,0.384105808,0.025537175,0.577829968,0.179174546,0.02188723,0.273126879,0.049104251,0.011566945,0.523292906,1.101122875,0.34019467,0.150670395,0.73282638,0.371849526,0.049643656,0.027262136,1.323711327,3.333088175,6.329246264,21.39469053,1.988196895,0.181052135,0.017566016,23.58150558,2.253271626,,1.251410318,1.004913304,0.477761417,4.987356664,28.56886224,31.1392877,10.13629177,1.101122875,6.329246264,28.56886224,77.27481085,89.95577931,19.21349128,4.832905872,3.438440399,117.4406169,3.392721347,1.758022389,5.150743736,1.683331851,124.2746925,1.077755264,125.3524477,27.28732378,7.879712574,35.16703635,1.105911757,0.711110819,1.24097409,5.470632383,0.650030847,0.298347918,4.006375431,9.477007814,2.778824658,0.229517252,0.705502202,0.432049228,1.326879742,5.472773082,50.11681725,2.452046909,0.467389452,2.919436361,30.35623692,9.220323409,4.087019478,43.6635798,4.550312862,1.549649055,2.607952625,8.707914542,0.545876753,9.243493268,0.489163276,10.2785333,0.295449998,0.043207662,0.338657659,241.3773866,244.2150443,4.607650435,81.12579144,3.063866406,333.0123526,67.28915714,10.42111254,77.71026967,4.738835442,1.540436692,6.279272134,0.409870121,0.4709824,3.193787037,0.386498269,0.532219411,4.993357238,0.538336875,11.81096625,422.5335885,500.2438582,42.27729865,36.54634227,2.272699698,0.415364615,2.342200923,3.249474842,0.307320016,0.198240555,3.15121213,11.93651278,3.137385205,51.62024025,422.5335885,42.27729865,51.62024025,516.4311274,516.4311274,241.3773866,77.27481085,132.4299368,429.8224138,367.4801486,334.509681,2099.325505
